pkg,version,major,date
blob,1.0.0,TRUE,2016-12-28
blob,1.1.0,TRUE,2017-06-17
blob,1.1.1,FALSE,2018-03-28
blob,1.2.0,TRUE,2019-07-09
blob,1.2.1,FALSE,2020-01-21
dbplyr,1.0.0,TRUE,2017-06-09
dbplyr,1.1.0,TRUE,2017-06-27
dbplyr,1.2.0,TRUE,2018-01-03
dbplyr,1.2.1,FALSE,2018-02-19
dbplyr,1.2.2,FALSE,2018-07-25
dbplyr,1.3.0,TRUE,2019-01-09
dbplyr,1.4.0,TRUE,2019-04-23
dbplyr,1.4.1,FALSE,2019-06-06
dbplyr,1.4.2,FALSE,2019-06-17
dbplyr,1.4.3,FALSE,2020-04-19
dbplyr,1.4.4,FALSE,2020-05-27
dbplyr,2.0.0,TRUE,2020-11-03
dplyr,0.1,TRUE,2014-01-16
dplyr,0.1.1,FALSE,2014-01-29
dplyr,0.1.2,FALSE,2014-02-24
dplyr,0.1.3,FALSE,2014-03-14
dplyr,0.2,TRUE,2014-05-21
dplyr,0.3,TRUE,2014-10-04
dplyr,0.3.0.1,TRUE,2014-10-07
dplyr,0.3.0.2,TRUE,2014-10-11
dplyr,0.4.0,TRUE,2015-01-08
dplyr,0.4.1,FALSE,2015-01-14
dplyr,0.4.2,FALSE,2015-06-16
dplyr,0.4.3,FALSE,2015-09-01
dplyr,0.5.0,TRUE,2016-06-24
dplyr,0.7.0,TRUE,2017-06-09
dplyr,0.7.1,FALSE,2017-06-22
dplyr,0.7.2,FALSE,2017-07-20
dplyr,0.7.3,FALSE,2017-09-09
dplyr,0.7.4,FALSE,2017-09-28
dplyr,0.7.5,FALSE,2018-05-19
dplyr,0.7.6,FALSE,2018-06-29
dplyr,0.7.7,FALSE,2018-10-16
dplyr,0.7.8,FALSE,2018-11-10
dplyr,0.8.0,TRUE,2019-02-14
dplyr,0.8.0.1,TRUE,2019-02-15
dplyr,0.8.1,FALSE,2019-05-14
dplyr,0.8.2,FALSE,2019-06-29
dplyr,0.8.3,FALSE,2019-07-04
dplyr,0.8.4,FALSE,2020-01-31
dplyr,0.8.5,FALSE,2020-03-07
dplyr,1.0.0,TRUE,2020-05-29
dplyr,1.0.1,FALSE,2020-07-31
dplyr,1.0.2,FALSE,2020-08-18
dtplyr,0.0.1,FALSE,2016-06-27
dtplyr,0.0.2,FALSE,2017-04-21
dtplyr,0.0.3,FALSE,2019-02-25
dtplyr,1.0.0,TRUE,2019-11-12
dtplyr,1.0.1,FALSE,2020-01-23
dtplyr,0.0.1,FALSE,2016-06-27
dtplyr,0.0.2,FALSE,2017-04-21
dtplyr,0.0.3,FALSE,2019-02-25
dtplyr,1.0.0,TRUE,2019-11-12
dtplyr,1.0.1,FALSE,2020-01-23
forcats,0.1.0,TRUE,2016-08-29
forcats,0.1.1,FALSE,2016-09-15
forcats,0.2.0,TRUE,2017-01-25
forcats,0.3.0,TRUE,2018-02-19
forcats,0.4.0,TRUE,2019-02-17
forcats,0.5.0,TRUE,2020-03-01
ggplot2,0.5,TRUE,2007-06-01
ggplot2,0.5.1,FALSE,2007-06-10
ggplot2,0.5.2,FALSE,2007-06-18
ggplot2,0.5.4,FALSE,2007-07-08
ggplot2,0.5.5,FALSE,2007-09-01
ggplot2,0.5.6,FALSE,2007-10-20
ggplot2,0.5.7,FALSE,2008-01-11
ggplot2,0.6,TRUE,2008-04-03
ggplot2,0.7,TRUE,2008-10-05
ggplot2,0.8,TRUE,2008-11-21
ggplot2,0.8.1,FALSE,2008-12-14
ggplot2,0.8.2,FALSE,2009-02-25
ggplot2,0.8.3,FALSE,2009-04-20
ggplot2,0.8.4,FALSE,2009-12-09
ggplot2,0.8.5,FALSE,2009-12-16
ggplot2,0.8.6,FALSE,2010-02-18
ggplot2,0.8.7,FALSE,2010-03-02
ggplot2,0.8.8,FALSE,2010-07-05
ggplot2,0.8.9,FALSE,2010-12-23
ggplot2,0.9.0,TRUE,2012-03-01
ggplot2,0.9.1,FALSE,2012-05-07
ggplot2,0.9.2,FALSE,2012-09-04
ggplot2,0.9.2.1,FALSE,2012-09-11
ggplot2,0.9.3,FALSE,2012-12-05
ggplot2,0.9.3.1,FALSE,2013-03-02
ggplot2,1.0.0,TRUE,2014-05-21
ggplot2,1.0.1,FALSE,2015-03-17
ggplot2,2.0.0,TRUE,2015-12-18
ggplot2,2.1.0,TRUE,2016-03-01
ggplot2,2.2.0,TRUE,2016-11-11
ggplot2,2.2.1,FALSE,2016-12-30
ggplot2,3.0.0,TRUE,2018-07-03
ggplot2,3.1.0,TRUE,2018-10-25
ggplot2,3.1.1,FALSE,2019-04-07
ggplot2,3.2.0,TRUE,2019-06-16
ggplot2,3.2.1,FALSE,2019-08-10
ggplot2,3.3.0,TRUE,2020-03-05
ggplot2,3.3.1,FALSE,2020-05-29
ggplot2,3.3.2,FALSE,2020-06-19
glue,1.0.0,TRUE,2017-04-17
glue,1.1.0,TRUE,2017-06-13
glue,1.1.1,FALSE,2017-06-21
glue,1.2.0,TRUE,2017-10-29
glue,1.3.0,TRUE,2018-07-17
glue,1.3.1,FALSE,2019-03-13
glue,1.3.2,FALSE,2020-03-12
glue,1.4.0,TRUE,2020-04-03
glue,1.4.1,FALSE,2020-05-13
glue,1.4.2,FALSE,2020-08-27
googledrive,0.1.1,FALSE,2017-08-28
googledrive,0.1.2,FALSE,2018-10-06
googledrive,0.1.3,FALSE,2019-01-24
googledrive,1.0.0,TRUE,2019-08-19
googledrive,1.0.1,FALSE,2020-05-05
googlesheets4,0.1.0,TRUE,2019-11-04
googlesheets4,0.1.1,FALSE,2020-03-21
googlesheets4,0.2.0,TRUE,2020-05-08
haven,0.1.0,TRUE,2015-03-01
haven,0.1.1,FALSE,2015-03-03
haven,0.2.0,TRUE,2015-04-08
haven,0.2.1,FALSE,2016-07-19
haven,1.0.0,TRUE,2016-09-23
haven,1.1.0,TRUE,2017-07-09
haven,1.1.1,FALSE,2018-01-18
haven,1.1.2,FALSE,2018-06-27
haven,2.0.0,TRUE,2018-11-22
haven,2.1.0,TRUE,2019-02-19
haven,2.1.1,FALSE,2019-07-04
haven,2.2.0,TRUE,2019-11-08
haven,2.3.0,TRUE,2020-05-24
haven,2.3.1,FALSE,2020-06-01
hms,0.1,TRUE,2016-05-02
hms,0.2,TRUE,2016-06-17
hms,0.3,TRUE,2016-11-22
hms,0.4.0,TRUE,2017-11-23
hms,0.4.1,FALSE,2018-01-24
hms,0.4.2,FALSE,2018-03-10
hms,0.5.0,TRUE,2019-07-09
hms,0.5.1,FALSE,2019-08-23
hms,0.5.2,FALSE,2019-10-30
hms,0.5.3,FALSE,2020-01-09
lubridate,0.1,TRUE,2010-08-15
lubridate,0.2,TRUE,2010-10-26
lubridate,0.2.1,FALSE,2010-11-03
lubridate,0.2.2,FALSE,2010-11-17
lubridate,0.2.3,FALSE,2010-12-09
lubridate,0.2.4,FALSE,2011-04-05
lubridate,0.2.5,FALSE,2011-05-12
lubridate,0.2.6,FALSE,2012-01-10
lubridate,1.1.0,TRUE,2012-03-05
lubridate,1.2.0,TRUE,2012-10-04
lubridate,1.3.0,TRUE,2013-09-20
lubridate,1.3.1,FALSE,2013-10-31
lubridate,1.3.2,FALSE,2013-12-05
lubridate,1.3.3,FALSE,2013-12-31
lubridate,1.5.0,TRUE,2015-12-02
lubridate,1.5.6,FALSE,2016-04-06
lubridate,1.6.0,TRUE,2016-09-13
lubridate,1.7.0,TRUE,2017-10-29
lubridate,1.7.1,FALSE,2017-11-03
lubridate,1.7.2,FALSE,2018-02-06
lubridate,1.7.3,FALSE,2018-02-27
lubridate,1.7.4,FALSE,2018-04-11
lubridate,1.7.8,FALSE,2020-04-06
lubridate,1.7.9,FALSE,2020-06-08
magrittr,1.0.0,TRUE,2014-02-25
magrittr,1.0.1,FALSE,2014-05-15
magrittr,1.5,TRUE,2014-11-22
modelr,0.1.0,TRUE,2016-08-31
modelr,0.1.1,FALSE,2017-07-24
modelr,0.1.2,FALSE,2018-05-11
modelr,0.1.3,FALSE,2019-02-05
modelr,0.1.4,FALSE,2019-02-18
modelr,0.1.5,FALSE,2019-08-08
modelr,0.1.6,FALSE,2020-02-22
modelr,0.1.7,FALSE,2020-04-30
modelr,0.1.8,FALSE,2020-05-19
purrr,0.1.0,TRUE,2015-09-28
purrr,0.2.0,TRUE,2016-01-04
purrr,0.2.1,FALSE,2016-02-12
purrr,0.2.2,FALSE,2016-06-18
purrr,0.2.2.2,FALSE,2017-05-11
purrr,0.2.3,FALSE,2017-08-02
purrr,0.2.4,FALSE,2017-10-18
purrr,0.2.5,FALSE,2018-05-29
purrr,0.3.0,TRUE,2019-01-27
purrr,0.3.1,FALSE,2019-03-04
purrr,0.3.2,FALSE,2019-03-15
purrr,0.3.3,FALSE,2019-10-18
purrr,0.3.4,FALSE,2020-04-17
readr,0.1.0,TRUE,2015-04-08
readr,0.1.1,FALSE,2015-05-29
readr,0.2.0,TRUE,2015-10-19
readr,0.2.1,FALSE,2015-10-21
readr,0.2.2,FALSE,2015-10-22
readr,1.0.0,TRUE,2016-08-03
readr,1.1.0,TRUE,2017-03-22
readr,1.1.1,FALSE,2017-05-16
readr,1.2.0,TRUE,2018-11-22
readr,1.2.1,FALSE,2018-11-22
readr,1.3.0,TRUE,2018-12-11
readr,1.3.1,FALSE,2018-12-21
readr,1.4.0,TRUE,2020-10-05
readxl,0.1.0,TRUE,2015-04-14
readxl,0.1.1,FALSE,2016-03-28
readxl,1.0.0,TRUE,2017-04-18
readxl,1.1.0,TRUE,2018-04-20
readxl,1.2.0,TRUE,2018-12-19
readxl,1.3.0,TRUE,2019-02-15
readxl,1.3.1,FALSE,2019-03-13
reprex,0.1.0,TRUE,2017-01-10
reprex,0.1.1,FALSE,2017-01-12
reprex,0.1.2,FALSE,2018-01-26
reprex,0.2.0,TRUE,2018-06-22
reprex,0.2.1,FALSE,2018-09-16
reprex,0.3.0,TRUE,2019-05-16
rvest,0.1.0,TRUE,2014-11-21
rvest,0.2.0,TRUE,2015-01-01
rvest,0.3.0,TRUE,2015-09-22
rvest,0.3.1,FALSE,2015-11-11
rvest,0.3.2,FALSE,2016-06-17
rvest,0.3.3,FALSE,2019-04-11
rvest,0.3.4,FALSE,2019-05-15
rvest,0.3.5,FALSE,2019-11-09
rvest,0.3.6,FALSE,2020-07-25
rvest,0.1.0,TRUE,2014-11-21
rvest,0.2.0,TRUE,2015-01-01
rvest,0.3.0,TRUE,2015-09-22
rvest,0.3.1,FALSE,2015-11-11
rvest,0.3.2,FALSE,2016-06-17
rvest,0.3.3,FALSE,2019-04-11
rvest,0.3.4,FALSE,2019-05-15
rvest,0.3.5,FALSE,2019-11-09
rvest,0.3.6,FALSE,2020-07-25
stringr,0.1.10,FALSE,2009-11-09
stringr,0.2,TRUE,2009-11-16
stringr,0.3,TRUE,2010-02-15
stringr,0.4,TRUE,2010-08-24
stringr,0.5,TRUE,2011-06-30
stringr,0.6,TRUE,2011-12-08
stringr,0.6.1,FALSE,2012-07-25
stringr,0.6.2,FALSE,2012-12-06
stringr,1.0.0,TRUE,2015-04-30
stringr,1.1.0,TRUE,2016-08-19
stringr,1.2.0,TRUE,2017-02-18
stringr,1.3.0,TRUE,2018-02-19
stringr,1.3.1,FALSE,2018-05-10
stringr,1.4.0,TRUE,2019-02-10
tibble,1.0,TRUE,2016-03-22
tibble,1.1,TRUE,2016-07-04
tibble,1.2,TRUE,2016-08-26
tibble,1.3.0,TRUE,2017-04-01
tibble,1.3.1,FALSE,2017-05-17
tibble,1.3.3,FALSE,2017-05-28
tibble,1.3.4,FALSE,2017-08-22
tibble,1.4.1,FALSE,2017-12-25
tibble,1.4.2,FALSE,2018-01-22
tibble,2.0.0,TRUE,2019-01-04
tibble,2.0.1,FALSE,2019-01-12
tibble,2.1.1,FALSE,2019-03-17
tibble,2.1.2,FALSE,2019-05-29
tibble,2.1.3,FALSE,2019-06-06
tibble,3.0.0,TRUE,2020-03-30
tibble,3.0.1,FALSE,2020-04-20
tibble,3.0.2,FALSE,2020-07-07
tibble,3.0.3,FALSE,2020-07-10
tibble,3.0.4,FALSE,2020-10-12
tidyr,0.1,TRUE,2014-07-21
tidyr,0.2.0,TRUE,2014-12-05
tidyr,0.3.0,TRUE,2015-09-08
tidyr,0.3.1,FALSE,2015-09-10
tidyr,0.4.0,TRUE,2016-01-18
tidyr,0.4.1,FALSE,2016-02-05
tidyr,0.5.0,TRUE,2016-06-12
tidyr,0.5.1,FALSE,2016-06-14
tidyr,0.6.0,TRUE,2016-08-12
tidyr,0.6.1,FALSE,2017-01-10
tidyr,0.6.2,FALSE,2017-05-04
tidyr,0.6.3,FALSE,2017-05-15
tidyr,0.7.0,TRUE,2017-08-16
tidyr,0.7.1,FALSE,2017-09-01
tidyr,0.7.2,FALSE,2017-10-16
tidyr,0.8.0,TRUE,2018-01-29
tidyr,0.8.1,FALSE,2018-05-18
tidyr,0.8.2,FALSE,2018-10-28
tidyr,0.8.3,FALSE,2019-03-04
tidyr,1.0.0,TRUE,2019-09-12
tidyr,1.0.2,FALSE,2020-01-24
tidyr,1.0.3,FALSE,2020-05-07
tidyr,1.1.0,TRUE,2020-05-20
tidyr,1.1.1,FALSE,2020-07-31
tidyr,1.1.2,FALSE,2020-08-27
tidyverse,1.0.0,TRUE,2016-09-09
tidyverse,1.1.0,TRUE,2017-01-20
tidyverse,1.1.1,FALSE,2017-01-27
tidyverse,1.2.0,TRUE,2017-11-07
tidyverse,1.2.1,FALSE,2017-11-14
tidyverse,1.3.0,TRUE,2019-11-21
asciicast,1.0.0,TRUE,2019-12-13
available,1.0.0,TRUE,2017-11-17
available,1.0.1,FALSE,2018-07-16
available,1.0.2,FALSE,2018-11-08
available,1.0.3,FALSE,2019-07-01
available,1.0.4,FALSE,2019-07-19
backports,1.0.0,TRUE,2016-02-19
backports,1.0.1,FALSE,2016-03-10
backports,1.0.2,FALSE,2016-03-18
backports,1.0.3,FALSE,2016-06-28
backports,1.0.4,FALSE,2016-10-24
backports,1.0.5,FALSE,2017-01-18
backports,1.1.0,TRUE,2017-05-22
backports,1.1.1,FALSE,2017-09-25
backports,1.1.2,FALSE,2017-12-13
backports,1.1.3,FALSE,2018-12-14
backports,1.1.4,FALSE,2019-04-10
backports,1.1.5,FALSE,2019-10-02
backports,1.1.6,FALSE,2020-04-05
backports,1.1.7,FALSE,2020-05-13
backports,1.1.8,FALSE,2020-06-17
backports,1.1.9,FALSE,2020-08-24
backports,1.1.10,FALSE,2020-09-15
backports,1.2.0,TRUE,2020-11-02
bench,1.0.0,TRUE,2018-05-27
bench,1.0.1,FALSE,2018-06-06
bench,1.0.2,FALSE,2019-04-29
bench,1.0.3,FALSE,2019-08-28
bench,1.0.4,FALSE,2019-09-06
bench,1.1.0,TRUE,2020-01-10
bench,1.1.1,FALSE,2020-01-14
brio,1.0.0,TRUE,2020-03-26
brio,1.1.0,TRUE,2020-08-31
callr,1.0.0,TRUE,2016-06-18
callr,2.0.0,TRUE,2018-01-28
callr,2.0.1,FALSE,2018-01-30
callr,2.0.2,FALSE,2018-02-11
callr,2.0.3,FALSE,2018-04-11
callr,2.0.4,FALSE,2018-05-15
callr,3.0.0,TRUE,2018-08-24
callr,3.1.0,TRUE,2018-12-10
callr,3.1.1,FALSE,2018-12-21
callr,3.2.0,TRUE,2019-03-15
callr,3.3.0,TRUE,2019-07-04
callr,3.3.1,FALSE,2019-07-18
callr,3.3.2,FALSE,2019-09-22
callr,3.4.0,TRUE,2019-12-09
callr,3.4.1,FALSE,2020-01-24
callr,3.4.2,FALSE,2020-02-12
callr,3.4.3,FALSE,2020-03-28
callr,3.4.4,FALSE,2020-09-07
callr,3.5.0,TRUE,2020-10-08
callr,3.5.1,FALSE,2020-10-13
carrier,0.1.0,TRUE,2018-10-16
cleancall,0.1.0,TRUE,2019-05-20
cleancall,0.1.1,FALSE,2020-01-12
cli,1.0.0,TRUE,2017-11-05
cli,1.0.1,FALSE,2018-09-25
cli,1.1.0,TRUE,2019-03-19
cli,2.0.0,TRUE,2019-12-09
cli,2.0.1,FALSE,2020-01-09
cli,2.0.2,FALSE,2020-02-28
cli,2.1.0,TRUE,2020-10-12
cliapp,0.1.0,TRUE,2018-12-16
cliapp,0.1.1,FALSE,2020-10-07
clisymbols,1.0.0,TRUE,2015-06-08
clisymbols,1.1.0,TRUE,2017-01-27
clisymbols,1.2.0,TRUE,2017-05-21
conf,1.0,TRUE,2018-03-02
conf,1.1,TRUE,2018-04-28
conf,1.2,TRUE,2018-05-14
conf,1.3,TRUE,2018-07-16
conf,1.3.1,FALSE,2018-07-23
conf,1.3.2,FALSE,2018-09-10
conf,1.3.3,FALSE,2018-09-14
conf,1.4.0,TRUE,2018-11-02
conf,1.5.0,TRUE,2018-12-15
conf,1.6.0,TRUE,2019-03-16
conf,1.6.1,FALSE,2019-07-02
conf,1.6.2,FALSE,2020-01-18
conf,1.6.3,FALSE,2020-03-13
conf,1.7.0,TRUE,2020-08-24
conflicted,0.1.0,TRUE,2018-05-31
conflicted,1.0.0,TRUE,2018-09-15
conflicted,1.0.1,FALSE,2018-10-02
conflicted,1.0.2,FALSE,2019-03-30
conflicted,1.0.3,FALSE,2019-05-01
conflicted,1.0.4,FALSE,2019-06-22
covr,1.0.0,TRUE,2015-05-20
covr,1.2.0,TRUE,2015-06-25
covr,2.0.1,FALSE,2016-04-06
covr,2.1.0,TRUE,2016-06-21
covr,2.2.0,TRUE,2016-08-03
covr,2.2.1,FALSE,2016-08-10
covr,2.2.2,FALSE,2017-01-05
covr,3.0.0,TRUE,2017-06-26
covr,3.0.1,FALSE,2017-11-07
covr,3.1.0,TRUE,2018-05-18
covr,3.2.0,TRUE,2018-09-21
covr,3.2.1,FALSE,2018-10-18
covr,3.3.0,TRUE,2019-08-06
covr,3.3.1,FALSE,2019-08-23
covr,3.3.2,FALSE,2019-10-16
covr,3.4.0,TRUE,2019-11-26
covr,3.5.0,TRUE,2020-03-06
covr,3.5.1,FALSE,2020-09-16
cpp11,0.1.0,TRUE,2020-07-10
cpp11,0.2.0,TRUE,2020-08-10
cpp11,0.2.1,FALSE,2020-08-11
cpp11,0.2.2,FALSE,2020-10-01
cpp11,0.2.3,FALSE,2020-10-14
cpp11,0.2.4,FALSE,2020-11-05
crayon,1.0.0,TRUE,2014-09-23
crayon,1.1.0,TRUE,2014-10-15
crayon,1.2.0,TRUE,2015-04-08
crayon,1.2.1,FALSE,2015-05-17
crayon,1.3.0,TRUE,2015-06-05
crayon,1.3.1,FALSE,2015-07-12
crayon,1.3.2,FALSE,2016-06-28
crayon,1.3.4,FALSE,2017-09-16
credentials,1.0,TRUE,2019-03-08
credentials,1.1,TRUE,2019-03-12
credentials,1.2.0,TRUE,2020-06-25
credentials,1.2.1,FALSE,2020-07-02
credentials,1.3.0,TRUE,2020-07-21
debugme,1.0.1,FALSE,2016-11-01
debugme,1.0.2,FALSE,2017-03-01
debugme,1.1.0,TRUE,2017-10-22
decor,1.0.0,TRUE,2020-06-30
desc,1.0.0,TRUE,2016-05-13
desc,1.0.1,FALSE,2016-09-22
desc,1.1.0,TRUE,2017-01-27
desc,1.1.1,FALSE,2017-08-03
desc,1.2.0,TRUE,2018-05-01
devoid,0.1.0,TRUE,2019-05-03
devoid,0.1.1,FALSE,2020-08-03
devtools,0.1,TRUE,2011-06-22
devtools,0.2,TRUE,2011-06-29
devtools,0.3,TRUE,2011-06-30
devtools,0.4,TRUE,2011-07-23
devtools,0.5,TRUE,2011-12-04
devtools,0.5.1,FALSE,2011-12-07
devtools,0.6,TRUE,2012-02-28
devtools,0.7,TRUE,2012-06-19
devtools,0.7.1,FALSE,2012-07-02
devtools,0.8,TRUE,2012-09-14
devtools,1.0,TRUE,2013-01-22
devtools,1.1,TRUE,2013-02-09
devtools,1.2,TRUE,2013-04-17
devtools,1.3,TRUE,2013-07-04
devtools,1.4,TRUE,2013-11-20
devtools,1.4.1,FALSE,2013-11-27
devtools,1.5,TRUE,2014-04-07
devtools,1.6,TRUE,2014-09-22
devtools,1.6.1,FALSE,2014-10-07
devtools,1.7.0,TRUE,2015-01-17
devtools,1.8.0,TRUE,2015-05-09
devtools,1.9.1,FALSE,2015-09-11
devtools,1.10.0,TRUE,2016-01-23
devtools,1.11.0,TRUE,2016-04-12
devtools,1.11.1,FALSE,2016-04-21
devtools,1.12.0,TRUE,2016-06-24
devtools,1.13.0,TRUE,2017-05-08
devtools,1.13.1,FALSE,2017-05-13
devtools,1.13.2,FALSE,2017-06-02
devtools,1.13.3,FALSE,2017-08-02
devtools,1.13.4,FALSE,2017-11-09
devtools,1.13.5,FALSE,2018-02-18
devtools,1.13.6,FALSE,2018-06-27
devtools,2.0.0,TRUE,2018-10-19
devtools,2.0.1,FALSE,2018-10-26
devtools,2.0.2,FALSE,2019-04-08
devtools,2.1.0,TRUE,2019-07-06
devtools,2.2.0,TRUE,2019-09-07
devtools,2.2.1,FALSE,2019-09-24
devtools,2.2.2,FALSE,2020-02-17
devtools,2.3.0,TRUE,2020-04-11
devtools,2.3.1,FALSE,2020-07-21
devtools,2.3.2,FALSE,2020-09-18
diffviewer,0.1.0,TRUE,2020-09-10
downlit,0.1.0,TRUE,2020-09-01
downlit,0.2.0,TRUE,2020-09-25
downlit,0.2.1,FALSE,2020-11-04
ellipsis,0.0.1,FALSE,2018-08-31
ellipsis,0.0.2,FALSE,2019-01-09
ellipsis,0.1.0,TRUE,2019-02-19
ellipsis,0.2.0,TRUE,2019-06-20
